bin,liquidity_usd,opt_capital_kept,user_demand_usd,OK_user_demand_usd_inflation,opt_user_kept,uni_user_kept,opt_price,uni_price,check_price,opt_fee,uni_fee,opt_lp_surplus,opt_protocol_objective,opt_total_income,uni_total_income,opt_il_usd,uni_il_usd,opt_net_income,uni_net_income,opt_lp_return_bin,uni_lp_return_bin,uni_lp_return_bin_check,opt_log_cum_return_bin,uni_log_cum_return_bin,opt_lp_return_year,uni_lp_return_year,opt_solve_time_ms,opt_total_sweep_time_ms,check_opt_return
640,100000000,100000000.0,190258,190973.33348534608,190431.69961104813,172914.09498948857,2018.5219458799238,2013.02389505243,2018.5219458799238,0.003,0.003,189718.39493695024,379436.7898739005,569.1551848108508,518.0567061409204,0.0,-48.23621146380901,569.1551848108508,469.82049467711136,5.691551848108508e-06,4.6617708775269495e-06,4.661770877571455e-06,0.003650785303475553,0.0021619961418431945,0.29914796513658315,0.24502267732281646,953.2861480256543,977.84994597896,0.29914796513371467
641,100000000,100000000.0,190258,189918.5720874074,189466.04957270657,162114.55194677462,2022.1295061257804,2015.2619999854078,2022.1295061257804,0.003,0.003,189804.66872409757,379609.33744819515,569.4140061722927,485.2970812485025,0.0,-109.94731372594833,569.4140061722927,375.34976752255415,5.694140061722927e-06,3.721042634396888e-06,3.7210426343817166e-06,0.003656479427325684,0.002165717177554596,0.2992840016441571,0.19557800086390043,953.2355169940274,977.871031005634,0.2992840016448498
642,100000000,100000000.0,190258,189719.18252429384,189075.2457854863,148771.24742974568,2027.8725137728964,2018.909395206061,2027.8725137728964,0.003,0.003,189612.23442498385,379224.4688549348,568.8367032898527,444.86323561608754,-1.4901161193847656e-08,-242.41073164343834,568.8367032749516,202.4525039726492,5.688367032749515e-06,2.004161458098257e-06,2.0041614581631665e-06,0.003662167778179727,0.002167721337004392,0.2989805712413145,0.1053387262376444,955.5224829819053,979.3679160065949,0.29898057123906613
643,100000000,100000000.0,190258,190126.2176465679,189756.98959901198,159735.55270840856,2029.2780948423208,2021.840689540134,2029.2780948423208,0.003,0.003,189888.51602908087,379777.03205816174,569.6655480872427,478.000344481584,0.0,-160.12520845234394,569.6655480872427,317.8751360292401,5.6966554808724265e-06,3.1456791472721852e-06,3.14567914730643e-06,0.003667864417434738,0.002170867011203919,0.29941621207465474,0.16533689598062606,942.1536790032405,966.7413750139531,0.299416212074089
644,100000000,100000000.0,190258,190483.09676574403,189849.93615266358,178655.11698755767,2026.880066126387,2022.7990097049985,2026.880066126387,0.003,0.003,189625.5876024233,379251.17520484654,568.8767628072699,535.5918615562827,0.0,-26.332506760954857,568.8767628072699,509.2593547953278,5.688767628072699e-06,5.042578492235516e-06,5.0425784922816394e-06,0.003673553168881837,0.002175909576982483,0.29900162653150103,0.2650379255518987,952.1911070041824,976.3913529750425,0.29900162653155327
645,100000000,100000000.0,190258,190129.53125059092,189653.51211326427,177483.3566033187,2028.2496100661667,2023.8463227237942,2028.2496100661667,0.003,0.003,189781.65922595293,379563.31844693876,569.3449776629576,532.0343860518839,1.4901161193847656e-08,-31.159075900912285,569.3449776778588,500.8753101509716,5.693449776778587e-06,4.957859767648591e-06,4.9578597676663835e-06,0.0036792466024509578,0.0021808674244599546,0.29924772026748253,0.2605851093876099,950.2174489898607,974.9634630279616,0.29924772026696206
646,100000000,100000000.0,190258,189377.9137780625,189003.89181831208,141859.22692774943,2037.675389983466,2027.9258835409355,2037.675389983466,0.003,0.003,189882.23987223272,379764.47973949835,569.646719601797,423.98916847644955,1.4901161193847656e-08,-294.5951432585716,569.6467196166982,129.39402521787792,5.696467196166982e-06,1.2778139460201482e-06,1.2778139460555919e-06,0.0036849430534223204,0.002182145237589539,0.29940631583053656,0.06716190100281899,960.0403140066192,984.4148159900215,0.29940631583207844
647,100000000,100000000.0,190258,190314.06744103532,189731.8134684193,162377.81372276056,2037.0750809978338,2030.076653371694,2037.0750809978338,0.003,0.003,189675.9175622091,379351.8351244182,569.0277526866273,486.08628881634945,0.0,-105.6073395460844,569.0277526866273,380.47894927026505,5.690277526866273e-06,3.7579206876242457e-06,3.757920687559324e-06,0.003690633314759701,0.002185903151216092,0.2990809868120913,0.19751631134153033,947.5600229925476,971.9248370092828,0.29908098680995704
648,100000000,100000000.0,190258,190605.33470553884,190225.4248818035,185293.13865670058,2033.3629767458099,2030.3814608124082,2033.3629767458099,0.003,0.003,189878.7824751815,379757.564950363,569.6363474255445,555.8816831589808,0.0,-5.431259572505951,569.6363474255445,550.4504235864748,5.696363474255445e-06,5.441643893202536e-06,5.441643893172024e-06,0.0036963296620097343,0.0021913447803036685,0.29940086420686624,0.2860128030267253,961.4785530138761,988.0216240126174,0.299400864208138
649,100000000,100000000.0,190258,189343.66761935916,188915.06328689394,144710.5425222599,2043.181998604901,2033.9465103012462,2043.181998604901,0.003,0.003,189827.32595575316,379654.6519115063,569.4819778672595,432.6810607315682,0.0,-239.33163107931614,569.4819778672595,193.34942965225207,5.694819778672595e-06,1.9067964786614421e-06,1.9067964786598916e-06,0.0037020244655729443,0.0021932515749644465,0.29931972756703157,0.1002212229184454,937.8298239898868,962.9509930091444,0.2993197275658965
650,100000000,100000000.0,190258,189972.93833266292,189195.21066708062,149374.1495349957,2046.247871419773,2037.3715975775099,2046.247871419773,0.003,0.003,189479.10532427917,378958.21064855834,568.4373159728375,446.71906204942456,0.0,-220.33615827560425,568.4373159728375,226.38290377382032,5.684373159728375e-06,2.2308881208230897e-06,2.230888120781622e-06,0.0037077088225766874,0.0021954824605969216,0.29877065327532343,0.11725547963046158,945.6641370197758,969.8645909957122,0.29877065327417845
651,100000000,100000000.0,190258,189704.9682787052,189552.343306633,136324.84776793633,2052.2131341790728,2041.6883706669635,2052.2131341790728,0.003,0.003,190104.93009255375,380209.8601851075,570.3147902776612,407.3271371633489,0.0,-332.14166298508644,570.3147902776612,75.18547417826244,5.703147902776612e-06,7.398321395284969e-07,7.398321394691817e-07,0.003713411954216626,0.0021962222924627973,0.29975745376993873,0.03888557725361779,942.3729599802755,966.299319989048,0.29975745377047064
652,100000000,100000000.0,190258,189991.46551781474,189361.1017875561,143214.8556297928,2055.0921348939805,2045.5081477308079,2055.0921348939805,0.003,0.003,189626.75194754312,379253.50389508624,568.8802558426294,428.1371226563713,0.0,-265.36343693733215,568.8802558426294,162.77368571903912,5.688802558426294e-06,1.600581601461714e-06,1.6005816015060031e-06,0.003719100740593807,0.0021978228727833476,0.299003462470886,0.08412656897282769,948.3690790075343,972.4265660042875,0.29900346246596576
653,100000000,100000000.0,190258,190779.4479823175,190523.5585769243,183224.41855479186,2049.475053711754,2046.1713030454541,2049.475053711754,0.003,0.003,190002.81000439933,380005.62000879867,570.008430013198,549.5372416692326,0.0,-14.111759543418884,570.008430013198,535.4254821258137,5.70008430013198e-06,5.272144160974222e-06,5.272144160957251e-06,0.0037248008086485083,0.0022030950030466614,0.29959643081493686,0.27710389710080513,946.6135020193178,970.9856749977916,0.2995964308101654
654,100000000,100000000.0,190258,190817.52045729783,189987.43250634897,185029.72391243457,2043.465525778862,2046.4301105947015,2043.465525778862,0.003,0.003,189430.3460561004,378860.6921122008,568.2910381683012,556.7035789921341,0.0,4.062630161643028,568.2910381683012,560.7662091537771,5.6829103816830115e-06,5.529749953472027e-06,5.529749953487252e-06,0.0037304837028824447,0.002208624737711143,0.2986937696612591,0.29064365755448973,956.300491001457,981.9358529930469,0.2986937696623921
655,100000000,100000000.0,190258,190566.6185918939,190211.07764746246,173446.0069295279,2040.1561767553576,2045.4268756043614,2040.1561767553576,0.003,0.003,189903.03484657774,379806.06969315547,569.7091045397332,522.5326670205247,0.0,-35.829725220799446,569.7091045397332,486.7029417997253,5.697091045397332e-06,4.803267571618113e-06,4.803267571671395e-06,0.0037361807776994478,0.002213427993747175,0.29943910534608376,0.252459743564248,961.0120579891372,985.114484996302,0.29943910534515383
656,100000000,100000000.0,190258,190350.1401662518,190061.7862268341,176236.61820355046,2039.1686265011697,2044.2617732781384,2039.1686265011697,0.003,0.003,189969.78563512853,379939.5712752241,569.9093569202868,530.8767452544231,-1.4901161193847656e-08,-40.82623200118542,569.9093569053856,490.0505132532377,5.699093569053856e-06,4.837450787086718e-06,4.83745078708058e-06,0.0037418798550287427,0.0022182654328338014,0.2995443579894707,0.25425641336927784,945.4461999994237,975.9722560120281,0.2995443579903245
657,100000000,100000000.0,190258,190771.48034578149,190147.93516389868,155659.02374837923,2033.6800020508867,2041.5596481413359,2033.6800020508867,0.003,0.003,189636.13315177077,379272.26630354155,568.9083994553123,469.6152474991107,0.0,-152.5342644751072,568.9083994553123,317.0809830240035,5.689083994553123e-06,3.1342089287292007e-06,3.134208928766884e-06,0.0037475689228405303,0.002221399636851013,0.2990182547537122,0.1647340212940068,946.0558139835484,970.5847919976804,0.299018254749763
658,100000000,100000000.0,190258,189930.49641291407,189623.89631658583,181284.74452587188,2037.1867453503332,2040.9692087329577,2037.1867453503332,0.003,0.003,189950.87122274243,379901.74244548485,569.8526136682273,545.7341462305152,0.0,-15.189274951815605,569.8526136682273,530.5448712786996,5.698526136682273e-06,5.239682328137974e-06,5.239682328205706e-06,0.0037532674327407354,0.002226639305452165,0.29951453374402026,0.2753977031669319,937.4760889913887,961.5967760037165,0.2995145337384939
659,100000000,100000000.0,190258,190040.37482813495,189596.19379721791,188452.56536907514,2039.5196344323456,2041.408237410271,2039.5196344323456,0.003,0.003,189813.31030918783,379626.6206233427,569.4399309424647,566.6906695679824,-1.4901161193847656e-08,4.2269033789634705,569.4399309275635,570.9175729469458,5.6943993092756355e-06,5.635151637385024e-06,5.635151637369336e-06,0.0037589618158369027,0.0022322744412120754,0.29929762769552737,0.29618357006095686,975.6250719947275,1000.4116339841858,0.2992976276971936
660,100000000,100000000.0,190258,189791.0507643149,189356.66120733137,185588.08776040195,2044.5375324345314,2042.0257023876577,2044.5375324345314,0.003,0.003,189822.54169993926,379645.0833998786,569.4676250998178,556.8506437663958,0.0,-10.195486187934875,569.4676250998178,546.655157578461,5.694676250998178e-06,5.389016576918726e-06,5.389016576943477e-06,0.0037646564758732955,0.002237663443268362,0.29931218375246427,0.28324671128284823,943.9445329771843,971.0852470016107,0.2993121837585211
661,100000000,100000000.0,190258,189576.09114116826,188834.46052532495,158808.53692935454,2051.8917734001966,2044.3500127237228,2051.8917734001966,0.003,0.003,189513.7017294844,379027.40345400176,568.5411051735521,475.2997253107674,1.4901161193847656e-08,-121.87440584599972,568.5411051884532,353.4253194647677,5.685411051884532e-06,3.4778474453132498e-06,3.4778474452959982e-06,0.003770341870763355,0.00224114128466603,0.298825204887051,0.18279566172566442,956.5309449972119,981.6800849803258,0.2988252048831224
662,100000000,100000000.0,190258,190707.09946318896,190412.62701071973,187309.75963074068,2047.0597377992683,2044.798622217282,2047.0597377992683,0.003,0.003,189964.22100582728,379928.44201165455,569.8926630174818,562.1067802062007,0.0,-6.41833108663559,569.8926630174818,555.6884491195651,5.698926630174818e-06,5.474637089363248e-06,5.474637089313948e-06,0.0037760407811546944,0.0022466159067697014,0.29953558368198846,0.2877469254169323,943.298449012218,967.4325700034387,0.29953558368952277
663,100000000,100000000.0,190258,190495.45042117286,190185.1765448485,189641.38573645696,2044.508101023525,2044.527657624819,2044.508101023525,0.003,0.003,189948.11287654794,379896.2257530959,569.8443386296439,569.7955950664691,0.0,-0.27080149948596954,569.8443386296439,569.5247935669831,5.698443386296439e-06,5.614422990794867e-06,5.614422990778011e-06,0.003781739208304898,0.0022522303139996284,0.29951018438374083,0.29509407239617824,951.6504060011357,976.390755007742,0.2995101843816519
664,100000000,100000000.0,190258,189574.84228007967,189127.48380168763,168867.37449327676,2051.8757531647852,2046.0240419950308,2051.8757531647852,0.003,0.003,189809.02940686527,379618.05881373055,569.4270882205958,505.8291505908509,0.0,-59.07605637609959,569.4270882205958,446.7530942147513,5.694270882205958e-06,4.3961835231704035e-06,4.3961835231356625e-06,0.00378743346297475,0.002256626487859656,0.2992908775687451,0.23106340597783642,957.9381509975065,982.0766949851532,0.2992908775741339
665,100000000,100000000.0,190258,189851.65314329875,189507.6276249032,157300.1557607874,2056.267462422174,2048.646863817703,2056.267462422174,0.003,0.003,189913.23815044423,379826.47630088846,569.7397144513327,470.71352703357104,0.0,-140.82329408824444,569.7397144513327,329.8902329453266,5.697397144513327e-06,3.242728662540541e-06,3.242728662590893e-06,0.003793130843889155,0.002259869211264501,0.2994551939156205,0.17043781850313083,939.1448069945909,963.6323110025842,0.29945519391943215
666,100000000,100000000.0,190258,191152.22703914857,190936.91284486465,188294.52687741155,2046.6480612093242,2048.4407911733592,2046.6480612093242,0.003,0.003,190043.69306457686,380087.38612915366,570.1310791937306,566.2730462191657,0.0,-2.639376476407051,570.1310791937306,563.6336697427587,5.701310791937305e-06,5.5533569241759974e-06,5.553356924236529e-06,0.0037988321384286616,0.0022654225527687644,0.2996608952242248,0.29188443993469043,949.4436350069009,974.1752249829005,0.29966089522590633
667,100000000,100000000.0,190258,190152.25113585166,189755.25286367527,189327.9449195213,2047.7862581356896,2048.548825573787,2047.7862581356896,0.003,0.003,189860.7809462336,379721.5618924672,569.5823428387008,569.0664245195585,0.0,0.3514139652252197,569.5823428387008,569.4178384847837,5.695823428387008e-06,5.608756984738948e-06,5.60875698473171e-06,0.003804527945635985,0.0022710312940243775,0.2993724793960212,0.2947962671178791,959.7512329928577,983.3524220157415,0.29937247939317224
668,100000000,100000000.0,190258,191038.22035716657,190532.53189518914,162094.6843246842,2039.4228818294387,2046.2003306151912,2039.4228818294387,0.003,0.003,189754.3768233444,379508.7536466888,569.2631304700333,488.76011546919506,0.0,-113.99599462747574,569.2631304700333,374.7641208417193,5.692631304700332e-06,3.6989521946085437e-06,3.6989521946605337e-06,0.003810220560737809,0.0022747302393778127,0.29920470137504945,0.19441692734862506,952.152596990345,975.8636599872261,0.29920470137561556
669,100000000,100000000.0,190258,190725.17099392714,190098.93755897204,151843.85423429823,2034.4274257510567,2043.1255237775667,2034.4274257510567,0.003,0.003,189633.30048998367,379266.60097996733,568.899901469951,458.3190129204727,0.0,-192.05104571580887,568.899901469951,266.2679672046638,5.68899901469951e-06,2.6312939189943043e-06,2.6312939190393283e-06,0.003815909543570279,0.0022773615298349406,0.29901378821260627,0.13830080838234063,935.1202139805537,959.7465250117239,0.299013788209784
670,100000000,100000000.0,190258,189972.0192939695,189696.56107758926,178139.48429178627,2037.4900188305344,2042.2935748431944,2037.4900188305344,0.003,0.003,189982.12711341993,379964.25422683987,569.9463813402598,536.4850518620976,0.0,-27.03565627336502,569.9463813402598,509.4493955887326,5.699463813402598e-06,5.0306520253950315e-06,5.030652025329338e-06,0.003821608991141744,0.002282392169206648,0.2995638180324406,0.26441107045476286,949.2371509841178,973.677645000862,0.29956381802730564
671,100000000,100000000.0,190258,189635.80338711265,189217.1433365139,188178.71880175304,2044.1750401496377,2042.5505291559011,2044.1750401496377,0.003,0.003,189837.96632237098,379675.93264474196,569.5138989671129,564.9210750733774,0.0,-2.498318091034889,569.5138989671129,562.4227569823425,5.695138989671129e-06,5.544634029655604e-06,5.544634029680126e-06,0.003827304113914238,0.002287936787864908,0.2993365052971146,0.2914259645986986,942.56437200238,966.8152350059245,0.2993365052979469
