bin_start_ts,start_block,end_block,num_swaps,total_eth,total_usdc,vwap
1708349400,19262084,19262132,44,279.83301847213784,811907.913338,2901.4014063491913
1708350000,19262133,19262182,58,490.18285706599744,1420635.151793,2898.173878001874
1708350600,19262184,19262232,67,629.2888869524099,1823515.794902,2897.7403426479127
1708351200,19262233,19262282,65,1067.2949697751496,3087978.3197790002,2893.2754367141392
1708351800,19262283,19262332,56,289.9579821019888,840410.694407,2898.3878571461323
1708352400,19262333,19262378,52,408.2454955521256,1182405.7910320002,2896.310685395005
1708353000,19262380,19262428,57,489.05936254988893,1418551.75452,2900.5717161284147
1708353600,19262431,19262479,54,459.6000911257869,1334269.3311199998,2903.1093702608223
1708354200,19262480,19262528,78,539.8998607921509,1567633.765133,2903.563936528784
1708354800,19262529,19262578,80,404.6187697017165,1174681.6420129999,2903.181290573769
1708355400,19262582,19262628,70,609.3740089232346,1772116.228142,2908.09289892973
1708356000,19262629,19262678,72,634.1891366829648,1849198.2952180002,2915.846690294896
1708356600,19262679,19262726,65,378.79560633042706,1102062.2238679999,2909.3849174867682
1708357200,19262727,19262774,73,692.6816130526778,2010047.6587470002,2901.8348702640355
1708357800,19262777,19262825,69,530.2449182338445,1540419.707466,2905.109798311459
1708358400,19262826,19262869,45,232.79962323142075,677533.5406360001,2910.3721528040423
1708359000,19262875,19262924,79,275.21611196492955,801593.7561159999,2912.5974870909663
1708359600,19262925,19262973,57,398.76495603706184,1162991.108294,2916.4827317120357
1708360200,19262974,19263020,61,415.3026767542329,1210703.4018289999,2915.2313953070616
1708360800,19263021,19263070,90,1494.36472680166,4372830.850975,2926.213910531753
1708361400,19263071,19263120,95,2387.452425041736,6932185.832566,2903.591191956344
1708362000,19263122,19263169,88,1845.8717855865928,5345244.964501,2895.783448362506
1708362600,19263170,19263219,72,698.3410655452212,2028280.6414610003,2904.42699353137
1708363200,19263221,19263267,101,1937.6645780640795,5669666.559509999,2926.030967224762
1708363800,19263268,19263316,98,2253.5463907339126,6618045.297835999,2936.7246776227666
1708364400,19263317,19263363,69,498.49337020948104,1461489.8877400002,2931.8140923836972
1708365000,19263368,19263415,84,870.0309807247191,2551944.5424140003,2933.1651388876744
1708365600,19263416,19263464,90,810.3671576055152,2386458.0939470003,2944.9096888360355
1708366200,19263467,19263515,73,303.90735833272424,894476.1139329999,2943.2525715738293
1708366800,19263516,19263564,73,849.4456399883876,2499131.7533759996,2942.0737899251144
1708367400,19263566,19263614,85,257.17273051135425,756049.5294749999,2939.8510797458757
1708368000,19263616,19263664,64,228.90425566051033,672557.1586119999,2938.159260828574
1708368600,19263666,19263714,95,773.56188561728,2267255.427452,2930.929599307747
1708369200,19263715,19263764,76,467.32256186822264,1368441.7681220002,2928.259578675935
1708369800,19263766,19263813,84,536.8729672971717,1569468.283469,2923.3512936408706
1708370400,19263815,19263862,67,523.6484217740697,1531964.893292,2925.560031484202
1708371000,19263863,19263911,86,567.2781624381832,1660833.8457819999,2927.723920560722
1708371600,19263913,19263962,72,124.35468645060149,364730.07928899996,2932.9821794362765
1708372200,19263964,19264011,78,513.3780565625949,1504966.283177,2931.497098364007
1708372800,19264012,19264061,67,3114.662834753666,9080171.210382,2915.2982817480906
1708373400,19264062,19264111,96,191.31443917930454,560868.9019759999,2931.6600690569935
1708374000,19264112,19264159,84,270.9989018752367,794766.360984,2932.7290829757567
1708374600,19264162,19264211,71,145.00780878757277,425638.582699,2935.280425639239
1708375200,19264212,19264259,48,123.94991730690697,363977.715766,2936.4901863126756
1708375800,19264263,19264310,77,298.84332540827455,877316.1475760001,2935.7060137696767
1708376400,19264311,19264358,67,489.8662211023186,1440047.14839,2939.674315876572
1708377000,19264362,19264408,73,275.6296851970122,811667.594651,2944.775683616383
1708377600,19264411,19264458,51,100.96014598902408,297405.64219900005,2945.7727035312787
1708378200,19264459,19264508,78,249.99209859691157,735958.447474,2943.926834506329
1708378800,19264509,19264555,98,591.4893873395894,1744173.507702,2948.7824211808297
1708379400,19264556,19264605,81,494.3857919885282,1464497.855835,2962.2571675137915
1708380000,19264606,19264654,74,728.4587541119288,2166800.0963359997,2974.4993578635303
1708380600,19264656,19264703,75,729.1290856393816,2170121.505473,2976.3200347027655
1708381200,19264705,19264752,65,535.668228591374,1593503.945105,2974.796450585422
1708381800,19264755,19264803,81,844.6270747284274,2509057.194552,2970.6094791701253
1708382400,19264805,19264852,85,387.568734826604,1149361.7583400002,2965.56882704746
1708383000,19264854,19264903,102,1087.6872974993587,3234587.3269390003,2973.821000185862
1708383600,19264904,19264950,71,374.65409455269423,1108619.548319,2959.0482646201945
1708384200,19264954,19265002,66,346.0496401992514,1023864.273174,2958.7208141134624
1708384800,19265004,19265053,69,193.5027375770616,571900.8219960001,2955.5179898591523
1708385400,19265055,19265103,70,163.13036446966075,481495.846825,2951.601612552943
1708386000,19265106,19265150,104,1008.5900299021871,2963881.6822650004,2938.638688062817
1708386600,19265153,19265202,84,1244.9078760221157,3652551.1010889993,2933.9930861069693
1708387200,19265203,19265252,89,292.17593406771994,860748.9614560001,2945.9954126697426
1708387800,19265253,19265302,79,319.3881185172126,942466.069772,2950.8488736133377
1708388400,19265303,19265349,82,341.7284291028837,1006665.4884770002,2945.8055073724195
1708389000,19265350,19265399,100,675.6773823722084,1992254.3705639995,2948.52902071322
1708389600,19265400,19265449,91,646.5733568316418,1899364.388732,2937.5853005130343
1708390200,19265451,19265498,67,164.54223926347143,483420.8993200001,2937.974476851064
1708390800,19265500,19265548,70,200.11779709589567,588028.9828029999,2938.4142307004245
1708391400,19265550,19265599,78,211.77555992924394,622138.383968,2937.7251283191595
1708392000,19265601,19265649,105,1017.1768160431816,2968304.974487,2918.179934569988
1708392600,19265650,19265698,86,629.6973853260843,1832824.79186,2910.643802198551
1708393200,19265703,19265747,68,320.2155507148413,934805.355314,2919.300306394126
1708393800,19265750,19265799,81,214.1362291013829,625286.28073,2920.039655848978
1708394400,19265800,19265847,58,195.70382316711698,572206.354836,2923.8384083451297
1708395000,19265850,19265898,70,154.63672956867944,451737.21418599994,2921.2801864473477
1708395600,19265899,19265947,61,212.51797683400486,620682.7611199999,2920.6129776249822
1708396200,19265949,19265997,58,217.85525323902465,636366.779472,2921.053176412488
1708396800,19265998,19266047,71,1195.9516125423338,3469376.6675880007,2900.933976929767
1708397400,19266048,19266097,73,330.55629538331215,966491.542239,2923.8334157825043
1708398000,19266100,19266147,65,185.41229748921432,542682.296872,2926.8948404221596
1708398600,19266149,19266197,71,254.0871913180127,742289.8062749999,2921.3979753350027
1708399200,19266198,19266246,74,191.54208427957184,558824.3787660002,2917.501816208436
1708399800,19266250,19266296,62,166.477319324009,486123.82405,2920.06037833823
1708400400,19266298,19266344,72,336.84038888549287,982807.925707,2917.725896703855
1708401000,19266347,19266396,73,309.40153081945317,900942.9416050002,2911.889088650736
1708401600,19266398,19266445,76,314.6541515741766,915591.481173,2909.834421673468
1708402200,19266446,19266495,70,274.4949163781883,800814.657198,2917.4116146277515
1708402800,19266496,19266541,55,160.73286184933784,469073.02858199994,2918.339306505245
1708403400,19266546,19266595,76,140.71208656080222,410822.63965900004,2919.5973828551114
1708404000,19266596,19266644,77,272.0882874346301,795386.41143,2923.265896262049
1708404600,19266646,19266694,47,176.83437533398683,517276.344356,2925.2024295560236
1708405200,19266697,19266743,45,68.9239912976983,201569.940468,2924.525069904525
1708405800,19266746,19266792,53,92.35920692702693,270268.31802299997,2926.273698263121
1708406400,19266794,19266842,54,286.1832549890158,838656.611098,2930.48805783619
1708407000,19266844,19266892,76,1978.9223429490755,5754334.968531,2907.812420752015
1708407600,19266893,19266941,85,226.92313852805262,663920.774335,2925.751770584316
1708408200,19266945,19266992,80,367.5775451041709,1074448.452232,2923.052472989075
1708408800,19266993,19267041,65,325.56911573574604,951684.159852,2923.1401685670066
1708409400,19267043,19267092,56,154.06654047038967,451439.596697,2930.1598862328124
1708410000,19267093,19267141,58,81.29965358884118,238248.559958,2930.499078912446
1708410600,19267144,19267191,44,162.5090572814836,476567.954418,2932.5624207673036
1708411200,19267193,19267242,50,45.832205208198836,134400.523636,2932.447239347701
1708411800,19267243,19267292,64,61.05492392696647,179009.842638,2931.947681273512
1708412400,19267293,19267342,43,81.68570609277509,239373.67110600002,2930.4229902123852
1708413000,19267343,19267392,66,152.87869629758606,448143.432883,2931.3661336479886
1708413600,19267393,19267442,62,153.69567037624458,449941.29896099993,2927.481937907234
1708414200,19267443,19267491,54,122.30123894890106,357883.288991,2926.2441825346345
1708414800,19267493,19267542,59,419.7278905934205,1225888.6564640002,2920.674760809466
1708415400,19267544,19267592,59,136.68460402841455,399225.921316,2920.781928248534
1708416000,19267593,19267641,53,254.23173074936366,742255.2188609999,2919.60101389845
1708416600,19267642,19267691,47,243.47318026019227,709765.717532,2915.1700272428175
1708417200,19267692,19267740,56,408.8120853298903,1189578.818829,2909.8425939856234
1708417800,19267742,19267790,43,131.17849864205263,382545.56634300004,2916.221563008233
1708418400,19267794,19267840,42,99.52630878439865,290333.98167199997,2917.158138567594
1708419000,19267841,19267890,59,178.3330466653373,519767.919822,2914.5911514504937
1708419600,19267892,19267940,53,179.5975319449173,523679.74073799996,2915.851543542441
1708420200,19267943,19267989,57,597.3709590081585,1735858.6504180003,2905.830329114297
1708420800,19267991,19268037,50,376.9205773338736,1091786.3575060002,2896.595259480629
1708421400,19268039,19268087,72,1824.3177641680118,5278553.834619001,2893.439913975901
1708422000,19268088,19268137,82,2567.904926508662,7426251.391476999,2891.9495090395626
1708422600,19268138,19268186,86,3202.609837822999,9255945.794966,2890.12594842268
1708423200,19268187,19268234,70,337.80785416963647,981720.5461019999,2906.150742158324
1708423800,19268236,19268282,74,441.5799804813402,1286287.1610370001,2912.9200097225753
1708424400,19268283,19268331,72,277.5358519229485,807907.152792,2911.0010371427506
1708425000,19268332,19268381,64,354.29916173968434,1034155.526635,2918.8765831594865
1708425600,19268382,19268429,75,286.9414715529795,836463.8379379999,2915.1026284590553
1708426200,19268431,19268478,61,91.49039636736572,266904.454486,2917.2947662647116
1708426800,19268480,19268528,92,889.9767785214524,2609121.636628,2931.6738364371927
1708427400,19268529,19268577,69,168.41979746526238,493378.873972,2929.4588961476597
1708428000,19268578,19268626,76,207.35771007156293,608206.1259870001,2933.1252056029025
1708428600,19268628,19268677,72,194.8513082642235,571927.240138,2935.198358342309
1708429200,19268678,19268727,74,248.38030103358156,728643.9379100001,2933.581829468376
1708429800,19268728,19268776,70,213.07651084035007,625169.205775,2934.012779303557
1708430400,19268778,19268826,73,335.40592823899055,985073.145651,2936.9580639883466
1708431000,19268827,19268875,57,247.68848217582155,727516.098354,2937.2221589115843
1708431600,19268876,19268923,78,2152.67933513527,6336345.085781998,2943.4690909892697
1708432200,19268926,19268973,65,633.37482602072,1864967.863295,2944.4931921465254
1708432800,19268974,19269022,81,633.3714679594432,1860508.959773,2937.4688534156303
1708433400,19269024,19269072,58,475.88656423471457,1396189.357136,2933.870090199432
1708434000,19269073,19269120,54,337.3550154039917,989200.3866510001,2932.2237449661334
1708434600,19269122,19269169,68,1935.5071455098396,5717887.5259650005,2954.206363551724
1708435200,19269170,19269215,67,1309.3155483550222,3883155.7266049995,2965.7905853815446
1708435800,19269217,19269265,87,1631.1541728658574,4863228.168834999,2981.4644438487057
1708436400,19269267,19269314,96,1292.168426155863,3867225.078187,2992.818118681171
1708437000,19269315,19269364,74,1316.8573176968762,3937072.8367540003,2989.7489909079613
1708437600,19269365,19269414,83,1829.5259581932223,5472442.196367,2991.1804048800695
1708438200,19269416,19269462,88,3924.209466948631,11679824.848830998,2976.3510197922596
1708438800,19269465,19269511,85,2527.303953171194,7491380.628284,2964.1787323934723
1708439400,19269513,19269560,87,1462.689345108898,4326771.631421,2958.0933544701998
1708440000,19269562,19269610,82,2182.6553238542842,6402614.662392,2933.4062013446164
1708440600,19269612,19269661,87,1889.364691649324,5551830.8829999985,2938.4643989263495
1708441200,19269662,19269711,70,1136.8227850999174,3332959.015573,2931.8193295009128
1708441800,19269712,19269761,81,1352.2862742340246,3955535.736172,2925.0727538534943
1708442400,19269762,19269811,92,1096.4409670406233,3204417.4330809996,2922.562663569534
1708443000,19269812,19269860,81,1581.184112307587,4601417.079617001,2910.1083446264033
1708443600,19269861,19269909,77,661.909599469685,1934706.5849080002,2922.9166436898136
1708444200,19269910,19269957,60,854.2196689617335,2495288.6021740003,2921.1322249309874
1708444800,19269959,19270008,62,447.4438392372708,1310596.0968709998,2929.0739573151573
1708445400,19270009,19270058,70,395.2910052903939,1156726.173468,2926.2648478890396
1708446000,19270059,19270107,74,1892.0748660223476,5519726.876727001,2917.28777536745
1708446600,19270110,19270157,55,208.80959482883176,611294.5939720001,2927.521575208739
1708447200,19270159,19270208,77,546.6083170767479,1593681.390245,2915.5820364534175
1708447800,19270209,19270258,122,932.492724321513,2707044.831201,2903.0197883534815
1708448400,19270259,19270308,107,1387.7796986133771,4021817.6832299996,2898.0231424688404
1708449000,19270309,19270358,100,1805.5507986654065,5243500.945453,2904.100482428295
1708449600,19270361,19270408,95,2115.9293784330916,6136638.052894,2900.2092959446322
1708450200,19270409,19270455,60,455.59508629579165,1323148.4366080004,2904.2201648087057
1708450800,19270458,19270506,47,151.9930983570319,441863.894577,2907.131306311431
1708451400,19270509,19270554,78,517.835558732312,1506966.8882330002,2910.1263187142504
1708452000,19270556,19270604,73,172.73841795299572,503799.75581599993,2916.547238224042
1708452600,19270605,19270654,77,299.771778451611,872567.51635,2910.772724694127
1708453200,19270655,19270702,55,613.8941766672276,1793427.8364209998,2921.3957463440147
1708453800,19270705,19270754,69,527.6163382716479,1540478.976574,2919.6953635292293
1708454400,19270755,19270804,87,1461.9760179352659,4288149.571916999,2933.1189563376765
1708455000,19270806,19270854,78,134.114261131202,392570.73532299994,2927.1363985590897
1708455600,19270856,19270904,72,451.07841484388945,1321981.195811,2930.7126040790827
1708456200,19270905,19270953,86,583.3783788114645,1712105.5440810004,2934.811447021962
1708456800,19270954,19271003,87,1097.5853027758492,3231441.349266,2944.1368621587044
1708457400,19271004,19271053,84,1107.5413544615453,3275970.1568889995,2957.876149447875
1708458000,19271054,19271102,79,760.1790544177007,2252260.180194,2962.802207065857
1708458600,19271103,19271148,103,1514.232767847443,4510950.208243,2979.033543604752
1708459200,19271150,19271198,77,1464.0343724847974,4367137.641661,2982.947479743239
1708459800,19271200,19271249,62,646.153864622165,1926837.7639340002,2982.0107399043536
1708460400,19271250,19271299,80,885.9338064862316,2634381.498003,2973.5647050781567
1708461000,19271300,19271348,54,594.0381869196514,1766416.867164,2973.574605234802
1708461600,19271351,19271398,68,340.81107153333403,1014428.2379509999,2976.5119818056755
1708462200,19271399,19271445,78,389.6564293499185,1159823.3912119998,2976.5283050686107
1708462800,19271449,19271497,102,865.0054009168497,2573113.5740569993,2974.679200071659
1708463400,19271499,19271547,77,1547.1920093740328,4605401.631642999,2976.61932309634
1708464000,19271548,19271596,133,1750.0425486684667,5226953.906519999,2986.7581851063946
1708464600,19271597,19271646,106,3138.995780193628,9346313.924517998,2977.485342124759
1708465200,19271647,19271695,46,260.8232393430645,780284.816447,2991.623056336174
1708465800,19271703,19271743,36,284.7666932225943,851541.8258619998,2990.3139873045934
1708466400,19271745,19271791,103,123.8927464164429,370665.663476,2991.826997119548
1708467000,19271793,19271842,52,733.4207710782343,2192750.0858469997,2989.757274836027
1708467600,19271843,19271891,139,226.514565576178,677313.4926529999,2990.1542575425065
1708468200,19271895,19271942,52,395.1830780331076,1180470.8669010003,2987.1493303215348
1708468800,19271944,19271992,69,1304.5996751954394,3895592.3093250003,2986.044212176743
1708469400,19271994,19272041,61,476.57171457900586,1428819.886498,2998.1214637553376
1708470000,19272047,19272092,67,1151.13294557778,3464520.7612280007,3009.661720253414
1708470600,19272093,19272142,87,1064.3992491633508,3221738.80015,3026.8142359949816
1708471200,19272143,19272192,91,430.9886015412067,1298332.707157,3012.452539380828
1708471800,19272193,19272242,64,262.49616427543856,790668.6772120001,3012.1151651661753
1708472400,19272243,19272290,59,264.0389146612058,795148.316199,3011.481535664061
1708473000,19272293,19272340,74,212.47436267846402,640473.6167,3014.3571611471275
1708473600,19272342,19272389,60,234.3034508914097,706111.1982909999,3013.6611117104467
1708474200,19272393,19272439,64,205.334608000559,618901.6343060001,3014.1126249127724
1708474800,19272441,19272489,51,334.07247402587075,1005927.0637699999,3011.1043021524138
1708475400,19272493,19272539,62,618.454104811866,1864426.9687070001,3014.6569554650455
1708476000,19272540,19272589,72,177.87255636254656,534814.026577,3006.7259250883076
1708476600,19272591,19272638,62,287.65759714617434,863849.4862340001,3003.0477025608734
1708477200,19272640,19272688,53,388.9001505665141,1166658.1990150001,2999.8913533860023
1708477800,19272689,19272737,55,259.9501489795606,780400.644865,3002.116551686845
1708478400,19272739,19272786,62,401.2040236958725,1202443.288468,2997.086812318454
1708479000,19272790,19272836,63,343.09202982407845,1028168.4103719998,2996.77148110726
1708479600,19272838,19272884,59,419.8098542726896,1256316.8992890003,2992.5855396261218
1708480200,19272887,19272932,31,212.96501265552473,638371.033003,2997.539478635292
1708480800,19272934,19272980,57,353.0781655761801,1059106.3449259999,2999.637044102313
1708481400,19272985,19273032,34,288.7055789694282,865444.578062,2997.6718189905305
1708482000,19273033,19273081,80,437.75451412305904,1312449.254028,2998.1398516408026
1708482600,19273082,19273131,69,383.81893911029476,1152081.8689849998,3001.628506544165
1708483200,19273132,19273178,43,135.49602074541357,407241.29788200004,3005.559097910149
1708483800,19273180,19273227,51,249.82569765561942,751401.8510779999,3007.7044040273026
1708484400,19273230,19273276,55,167.66361436440334,504281.52207599994,3007.6980267166655
1708485000,19273277,19273326,61,270.92447497995295,813646.6682389999,3003.223198270314
1708485600,19273327,19273376,57,115.95942118986439,348713.916085,3007.2064219261542
1708486200,19273378,19273426,57,81.42390000067516,244746.56086599999,3005.8319592155444
1708486800,19273427,19273476,57,159.4113561201931,479025.34709100006,3004.963753835857
1708487400,19273480,19273525,43,96.16142012202853,289144.409617,3006.8650114575753
1708488000,19273527,19273576,42,73.08851709052283,219768.18367,3006.8770364817906
1708488600,19273579,19273622,38,55.017168064147704,165569.158684,3009.408962870523
1708489200,19273626,19273672,40,62.52501195903901,187981.186314,3006.49580742422
1708489800,19273675,19273723,63,726.4707992176939,2175185.8069759994,2994.182022619996
1708490400,19273724,19273771,58,322.61458750022996,966016.288104,2994.3354254038854
1708491000,19273773,19273818,42,208.3887726580702,624474.9711690001,2996.682418172572
1708491600,19273823,19273871,52,321.025602145243,964112.9083220001,3003.227474317772
1708492200,19273872,19273916,43,292.8001935346106,878849.6428990001,3001.5336816883455
1708492800,19273921,19273968,57,503.54565434696445,1510630.6155870003,2999.9873944818337
1708493400,19273969,19274015,56,328.16176651100335,982743.6733530001,2994.6927815554905
1708494000,19274017,19274065,82,993.7667370639228,2962274.03743,2980.854487223047
1708494600,19274066,19274115,47,149.11192139433007,444174.5313429999,2978.7995969039234
1708495200,19274118,19274164,62,547.7417794691389,1627705.3153320001,2971.665438611496
1708495800,19274165,19274213,55,446.96207014353485,1329836.031971,2975.2771449799843
1708496400,19274214,19274262,43,354.6422982567893,1054629.8548720002,2973.7847404439167
1708497000,19274263,19274312,60,740.6983541943713,2198789.8826220003,2968.536206636423
1708497600,19274313,19274362,64,1137.6331630045668,3366408.412824,2959.133508320983
1708498200,19274364,19274411,70,1777.1155133167133,5231247.162482,2943.6731170719904
1708498800,19274412,19274461,79,3602.1766539338996,10572233.126029,2934.9568723908014
1708499400,19274462,19274510,97,3505.185366342826,10267172.358221998,2929.1382010231223
1708500000,19274512,19274560,57,719.9227196717333,2114967.891723,2937.7707272349626
1708500600,19274562,19274607,63,263.4454608229842,773673.810436,2936.7513413178576
1708501200,19274610,19274659,64,376.32675605248295,1103770.122729,2933.009957376156
1708501800,19274660,19274709,64,800.6889499866883,2351917.44852,2937.367186794699
1708502400,19274711,19274757,62,444.8245650052079,1307884.7351570001,2940.2259633338545
1708503000,19274760,19274805,59,423.66102500130444,1245680.5336240004,2940.2764477099704
1708503600,19274810,19274856,55,825.0833570200439,2433773.649292,2949.730628529544
1708504200,19274860,19274906,58,377.62026806648123,1114170.094601,2950.5039554837845
1708504800,19274910,19274957,58,1344.0439019090397,3953873.351328,2941.773959698814
1708505400,19274959,19275005,53,819.7356097688506,2414189.225742,2945.0827766561883
1708506000,19275009,19275052,62,861.8438852038768,2526328.2437919998,2931.3061067833355
1708506600,19275053,19275102,61,712.1723793090965,2080833.141893,2921.8110703923808
1708507200,19275103,19275150,70,1418.786442139239,4144051.4817339997,2920.8423189367527
1708507800,19275151,19275197,86,576.4793008168289,1680127.690267,2914.4631695992944
1708508400,19275199,19275247,74,650.6499993203638,1892556.502443,2908.7166747404426
1708509000,19275250,19275298,66,1449.8805454558928,4205178.541958,2900.36207130136
1708509600,19275299,19275347,75,834.6615962225867,2420089.540323,2899.4859129443075
1708510200,19275349,19275395,45,888.5524624422469,2576892.1291920003,2900.101274953689
1708510800,19275398,19275445,40,373.38659036792876,1087609.285103,2912.823634162353
1708511400,19275449,19275495,53,381.1914330366129,1110085.247922,2912.1463698146067
1708512000,19275496,19275545,59,279.9243009529436,815159.9898270001,2912.0729677700674
1708512600,19275546,19275593,66,1744.637255548312,5078699.480002999,2911.034637058031
1708513200,19275595,19275644,69,2566.1809331930554,7471851.227993999,2911.661890768123
1708513800,19275645,19275694,68,1369.8567073177096,3984304.972577,2908.556019978609
1708514400,19275695,19275740,55,1351.4534645862566,3933142.226835,2910.3053341456484
1708515000,19275746,19275793,80,1156.8133049922828,3359896.084858,2904.4410799549146
1708515600,19275794,19275843,73,1152.0674184197999,3349419.460942,2907.312026527176
1708516200,19275844,19275891,78,1279.1556175016003,3703874.9683129992,2895.562445754076
1708516800,19275894,19275941,72,1602.1763002330192,4632691.2285360005,2891.499036568089
1708517400,19275943,19275991,80,1161.2316843851459,3370362.5924380003,2902.403230775222
1708518000,19275992,19276039,58,579.103925614833,1688099.3738489999,2915.0197385672177
1708518600,19276042,19276091,64,425.09539128588733,1239828.477438,2916.588847711558
1708519200,19276093,19276139,48,218.98714128759437,640084.418831,2922.931524962835
1708519800,19276143,19276187,70,2214.4259912767716,6450232.481218001,2912.8236873244928
1708520400,19276190,19276238,56,255.38675214765462,746803.173399,2924.2048270664704
1708521000,19276239,19276286,73,1404.4173825429693,4089311.426558,2911.7493683775906
1708521600,19276291,19276337,73,559.6073224925979,1628594.779507,2910.245656280779
1708522200,19276343,19276385,43,610.9570101791472,1772858.134995,2901.772310420263
1708522800,19276388,19276437,68,429.6194705526028,1246855.934843,2902.2333025065595
1708523400,19276438,19276484,71,1248.7588429933387,3619279.9059660006,2898.3017227653036
1708524000,19276491,19276537,48,449.2092821096204,1305057.4740519999,2905.232652190671
1708524600,19276538,19276586,78,798.5275401541998,2312944.4755900004,2896.511841211336
1708525200,19276588,19276636,91,1547.122696605747,4468402.431117,2888.201718532271
1708525800,19276638,19276685,68,1933.3991909330923,5578717.4117519995,2885.445198236383
1708526400,19276687,19276735,90,1780.2601186603013,5153507.363555,2894.805826147006
1708527000,19276736,19276782,66,523.8730173768988,1514161.641557,2890.3218744469928
1708527600,19276784,19276832,84,1493.055733843822,4308592.875708,2885.754883788344
1708528200,19276833,19276879,95,1502.3967119188308,4353294.7811239995,2897.5667655476022
1708528800,19276883,19276927,64,587.3778722897137,1708151.932347,2908.0971771856
1708529400,19276931,19276979,84,691.8151319523345,2016405.6098769999,2914.659591481628
1708530000,19276980,19277029,72,472.07428053808576,1375814.009367,2914.4015382469092
1708530600,19277030,19277079,78,679.5795764256403,1978222.7524209998,2910.9508599799087
1708531200,19277080,19277129,58,470.4843354704901,1371448.5858560002,2914.9718331951153
1708531800,19277131,19277178,47,302.536702383667,884181.3856899999,2922.559077042859
1708532400,19277179,19277227,57,271.524295439483,791205.582951,2913.940285418558
1708533000,19277229,19277275,57,496.10269217984114,1442867.440059,2908.4047774849587
1708533600,19277277,19277325,88,1137.6912898515707,3330947.096763,2927.812778805376
1708534200,19277326,19277375,56,375.8120429547578,1101605.64588,2931.267548583101
1708534800,19277378,19277424,44,381.4434932059901,1116950.611931,2928.220383426007
1708535400,19277427,19277473,50,566.9448690983345,1655907.5947800002,2920.755941249711
1708536000,19277476,19277525,69,471.6865277929289,1375627.4477080002,2916.401819116408
1708536600,19277527,19277574,68,435.9907875210753,1269170.1699259998,2911.0022648463637
1708537200,19277575,19277622,69,898.4895615713552,2607482.200052,2902.072891633613
1708537800,19277624,19277672,43,397.6592182228892,1153691.849468,2901.207356951932
1708538400,19277675,19277722,47,843.2684399912621,2442695.7193589993,2896.7000346702293
1708539000,19277724,19277772,56,219.5280920872542,637405.509475,2903.5259379089175
1708539600,19277773,19277822,57,832.4282178219811,2408523.69983,2893.371041808045
1708540200,19277826,19277871,61,662.7376638264853,1919460.6900870004,2896.260156702885
1708540800,19277872,19277921,76,985.5031157909211,2857955.5023430004,2899.9964145717913
1708541400,19277924,19277970,60,321.16881942604016,930875.905838,2898.4006215222435
1708542000,19277971,19278019,87,1317.7500447137077,3821582.596855,2900.0815535432375
1708542600,19278021,19278070,58,1264.8751797723587,3684821.903015,2913.19014076801
1708543200,19278071,19278119,48,184.46801360574068,535892.113351,2905.067945797639
1708543800,19278122,19278169,53,371.561718508584,1079197.5906029998,2904.4907934401954
1708544400,19278170,19278217,62,485.35544310517156,1409969.563981,2905.024727775586
1708545000,19278220,19278268,58,168.00500216915,489065.02017800004,2911.014635657109
1708545600,19278271,19278317,47,170.9654525850829,497798.4863040001,2911.6905127734217
1708546200,19278319,19278363,46,132.7739216762375,386637.687031,2912.000204180128
1708546800,19278368,19278414,62,207.4578868706367,603322.3945469998,2908.168031824261
1708547400,19278417,19278465,68,456.6453270642715,1327319.7841580003,2906.6754995418664
1708548000,19278467,19278509,40,482.0315292369654,1400455.3229029998,2905.31892202126
1708548600,19278515,19278563,58,591.2240120952296,1716486.27892,2903.275651536836
1708549200,19278565,19278614,66,499.87166991926614,1453974.7314710002,2908.6960093294156
1708549800,19278615,19278663,50,245.94344270464882,716295.192942,2912.43866908943
1708550400,19278664,19278713,81,1407.1190807402002,4097818.614825,2912.2045681232507
1708551000,19278714,19278763,86,581.173887286164,1698106.1342200001,2921.855526148012
1708551600,19278764,19278811,78,395.6297150495213,1156302.3023890003,2922.688206684033
1708552200,19278812,19278861,79,450.6567739573571,1317485.539819,2923.478833458444
1708552800,19278865,19278910,62,208.4070614309399,609429.3498219999,2924.226010566092
1708553400,19278912,19278959,73,427.61653761985434,1248225.762716,2919.0306101436536
1708554000,19278961,19279009,58,354.25875949118296,1035130.981514,2921.9629826535397
1708554600,19279012,19279060,57,209.45315253512234,612915.474126,2926.265213521781
1708555200,19279061,19279110,67,336.71686516073316,984998.07861,2925.3006918433002
1708555800,19279111,19279159,61,317.66401287137234,931146.193957,2931.2297151331313
1708556400,19279161,19279204,71,1160.9514778706794,3417455.244188,2943.6675944941403
1708557000,19279210,19279258,53,442.59640006376236,1305604.969675,2949.8770651702293
1708557600,19279259,19279308,62,714.9421924803615,2109441.81381,2950.5068185886144
1708558200,19279309,19279358,81,1373.4411519165617,4067448.9640809996,2961.502178964929
1708558800,19279360,19279405,65,1110.8435415631702,3304939.3255099994,2975.1618493989845
1708559400,19279408,19279457,62,424.62416632978795,1262319.7271459997,2972.7929478361543
1708560000,19279459,19279507,52,547.9931098034045,1623746.298177,2963.077945924407
1708560600,19279509,19279556,56,720.6438052857233,2133281.3881200003,2960.2438437310784
1708561200,19279558,19279606,55,647.1711866319864,1911859.2164690003,2954.178517153574
1708561800,19279607,19279654,51,593.8313774445418,1752881.322437,2951.8166082436464
1708562400,19279655,19279702,56,329.86038547007445,971621.499829,2945.5537634334914
